Time [s],Channel 0,Channel 1,Channel 2,Channel 3
2.503789900,0,0,0,0
2.504120100,0,0,1,0
2.504331100,0,1,1,0
2.504391800,1,1,1,0
2.504950200,1,1,0,0
2.505174100,1,1,0,1
2.505225600,0,1,0,1
2.506000500,1,1,0,1
2.506170900,0,1,0,1
2.506344100,0,1,0,0
2.506788400,0,0,0,0
2.507982200,0,0,1,0
2.508443600,0,1,1,0
2.508720800,0,1,1,1
2.508824600,1,1,1,1
2.508826900,1,1,1,0
2.509529800,0,1,1,0
2.510628000,0,1,0,0
2.511113100,0,0,0,0
2.511355300,0,0,1,0
2.511668300,1,0,1,0
2.511673300,1,0,0,0
2.512091200,1,0,0,1
2.512190000,0,0,0,1
2.512544700,0,0,0,0
2.512959400,0,0,0,1
2.513219000,0,0,1,1
2.513695500,0,1,1,1
2.513902600,1,1,1,1
2.514632400,1,1,0,1
2.514903700,1,1,1,1
2.515101900,0,1,1,1
2.515246500,0,0,1,1
2.515633100,0,0,1,0
2.516165900,0,1,1,0
2.516622400,0,1,1,1
2.516728900,0,1,1,0
2.516910000,0,0,1,0
2.517138800,1,0,1,0
2.517694300,1,1,1,0
2.517839800,1,1,0,0
2.518437300,1,0,0,0
2.519115700,1,0,0,1
2.519122100,0,0,0,1
2.519143900,0,1,0,1
2.519341300,0,1,1,1
2.521719700,1,1,1,1
2.521961400,1,1,1,0
2.522089100,1,0,1,0
2.522169400,1,0,0,0
2.523447300,1,0,0,1
2.523998500,1,1,0,1
2.524551900,0,1,0,1
2.525137900,0,1,0,0
2.525377200,0,1,1,0
2.525565900,0,1,1,1
2.527258900,0,0,1,1
2.527446300,0,0,0,1
2.527478900,0,1,0,1
2.527783900,1,1,0,1
2.527999800,1,1,1,1
2.528719100,1,1,1,0
2.528915200,1,1,0,0
2.529517000,0,1,0,0
2.529720900,0,1,0,1
2.530719700,0,0,0,1
2.530866400,0,0,0,0
2.530981600,1,0,0,0
2.531303100,1,0,1,0
2.532565200,0,0,1,0
2.532774100,0,0,1,1
2.533247100,0,0,0,1
2.533710200,0,1,0,1
2.533885100,0,0,0,1
2.534059700,0,0,1,1
2.534846500,1,0,1,1
2.535217500,1,1,1,1
2.535720100,1,1,0,1
2.535956300,1,1,0,0
2.536013800,1,0,0,0
2.536310600,1,1,0,0
2.537540600,0,1,0,0
2.538131500,0,1,1,0
2.538840800,0,0,1,0
2.538971800,0,0,1,1
2.539380200,1,0,1,1
2.539448600,1,1,1,1
2.540008800,0,1,1,1
2.540311400,0,0,1,1
2.541072100,0,0,1,0
2.541266900,0,0,0,0
2.541884300,0,1,0,0
2.543116000,1,1,0,0
2.543598500,1,1,0,1
2.543892500,1,1,1,1
2.544554200,1,0,1,1
2.544655500,1,1,1,1
2.544817600,0,1,1,1
2.545224500,0,1,1,0
2.546512600,0,0,1,0
2.546569800,0,0,0,0
2.547463500,1,0,0,0
2.548130000,0,0,0,0
2.548171900,0,0,0,1
2.548492300,0,1,0,1
2.548643300,1,1,0,1
2.549118800,1,1,1,1
2.549260700,1,1,0,1
2.550123900,1,0,0,1
2.550164900,1,0,1,1
2.551115100,1,0,1,0
2.551397500,0,0,1,0
2.552039100,0,0,0,0
2.552367100,0,0,1,0
2.553259400,0,1,1,0
2.553684100,1,1,1,0
2.553964700,1,1,1,1
2.554273800,1,1,0,1
2.554973700,1,0,0,1
2.555059900,1,0,0,0
2.555164400,1,0,1,0
2.555917000,0,0,1,0
2.556398000,0,1,1,0
2.556707500,0,1,0,0
2.556792200,0,1,0,1
2.557445100,0,0,0,1
2.557450500,0,0,1,1
2.557735800,1,0,1,1
2.558152800,1,1,1,1
2.558917400,1,1,1,0
2.559828400,1,1,0,0
2.559838100,1,0,0,0
2.560521600,1,0,0,1
2.560781000,0,0,0,1
2.561226500,0,1,0,1
2.561687200,0,0,0,1
2.561985300,0,0,0,0
2.562315100,0,0,0,1
2.562478400,1,0,0,1
2.562841200,1,0,1,1
2.563296600,1,1,1,1
2.563481000,1,0,1,1
2.564693800,1,0,0,1
2.564961200,0,0,0,1
2.565070100,0,0,0,0
2.565360900,0,1,0,0
2.565857900,0,1,1,0
2.566783700,0,0,1,0
2.566786700,0,0,0,0
2.566916400,1,0,0,0
2.567388400,1,0,1,0
2.567795200,0,0,1,0
2.567861700,0,0,1,1
2.568510600,0,1,1,1
2.568722100,1,1,1,1
2.569281300,1,0,1,1
2.569669700,1,0,1,0
2.569690000,1,0,0,0
2.570115800,1,0,0,1
2.570691100,1,0,0,0
2.570699500,1,0,1,0
2.570857000,0,0,1,0
2.571292000,0,0,0,0
2.571419100,0,0,1,0
2.571424700,0,0,0,0
2.571442600,0,0,0,1
2.571548300,0,1,0,1
2.571654400,1,1,0,1
2.571738000,1,0,0,1
2.573620500,1,0,1,1
2.573627700,1,1,1,1
2.573665600,1,1,1,0
2.574101800,1,1,1,1
2.574510900,0,1,1,1
2.575247200,1,1,1,1
2.575298700,1,1,0,1
2.575546900,1,0,0,1
2.575620100,1,0,0,0
2.575824500,0,0,0,0
2.576581400,0,0,0,1
2.577395700,0,0,1,1
2.577903900,0,1,1,1
2.578093000,0,1,0,1
2.578978700,1,1,0,1
2.579083500,1,0,0,1
2.579195300,1,0,0,0
2.580032000,0,0,0,0
2.580200500,0,0,0,1
2.580647700,0,0,1,1
2.580751700,0,0,1,0
2.581183400,0,1,1,0
2.581327200,0,0,1,0
2.581818400,0,0,0,0
2.581870500,1,0,0,0
2.582311200,0,0,0,0
2.583127500,0,1,0,0
2.583328600,1,1,0,0
2.583690200,1,1,0,1
2.583703800,1,1,0,0
2.584358800,1,1,0,1
2.584534100,1,0,0,1
2.584689400,1,1,0,1
2.584721300,0,1,0,1
2.584967500,0,1,1,1
2.585112400,1,1,1,1
2.585133500,0,1,1,1
2.585722800,0,1,1,0
2.586083500,1,1,1,0
2.586452100,1,1,0,0
2.586665800,1,1,0,1
2.586777300,0,1,0,1
2.587045000,0,1,0,0
2.587116200,0,0,0,0
2.588268700,0,1,0,0
2.588292900,0,0,0,0
2.589011700,0,0,0,1
2.589074000,0,0,1,1
2.589278900,0,0,0,1
2.589431100,0,0,1,1
2.589863000,1,0,1,1
2.589949600,1,0,1,0
2.590048500,1,1,1,0
2.590965900,1,1,0,0
2.591318300,1,0,0,0
2.591446700,1,1,0,0
2.591894300,1,1,0,1
2.591926800,1,1,0,0
2.591978100,0,1,0,0
2.592159100,0,1,1,0
2.593381100,0,1,1,1
2.593596300,0,0,1,1
2.593642400,0,1,1,1
2.593695900,0,1,1,0
2.593747700,0,0,1,0
2.593827900,0,0,1,1
2.594107000,0,0,0,1
2.594206300,0,0,1,1
2.594381500,0,1,1,1
2.594693500,1,1,1,1
2.595583100,1,1,0,1
2.595816800,1,1,0,0
2.596327700,1,1,1,0
2.597053600,1,0,1,0
2.597320100,0,0,1,0
2.597557300,1,0,1,0
2.597778200,1,0,1,1
2.597899300,1,1,1,1
2.598420800,1,1,0,1
2.598987700,0,1,0,1
2.599568900,0,1,1,1
2.600782100,1,1,1,1
2.600897200,1,1,1,0
2.601164300,1,0,1,0
2.601246700,1,0,0,0
2.601270700,1,1,0,0
2.601370100,1,1,0,1
2.602256400,0,1,0,1
2.602338800,0,0,0,1
2.602613800,0,0,0,0
2.602777500,0,0,1,0
2.603806300,1,0,1,0
2.603935800,1,0,0,0
2.603970000,1,1,0,0
2.604311300,1,0,0,0
2.604829300,1,1,0,0
2.605249000,1,1,0,1
2.606294400,1,1,0,0
2.606432500,1,0,0,0
2.606676000,1,0,1,0
2.606977400,0,0,1,0
2.607399200,1,0,1,0
2.607747200,1,1,1,0
2.607807900,1,1,0,0
2.607889800,1,1,1,0
2.608183000,1,0,1,0
2.609139400,1,0,0,0
2.609417400,1,0,0,1
2.610104400,1,0,0,0
2.610166700,1,1,0,0
2.610396100,1,1,1,0
2.610628200,0,1,1,0
2.610812400,0,1,1,1
2.611111000,0,1,0,1
2.611292100,0,0,0,1
2.611391700,1,0,0,1
2.611891800,1,0,1,1
2.612231600,1,0,0,1
2.612590500,1,0,0,0
2.613133800,1,0,1,0
2.613217500,1,0,0,0
2.613242300,1,0,1,0
2.613640700,1,1,1,0
2.613909100,0,1,1,0
2.614258400,0,0,1,0
2.614596900,0,0,0,0
2.614696800,1,0,0,0
2.615155100,1,0,0,1
2.615351200,1,0,1,1
2.615529800,1,1,1,1
2.616489000,1,1,0,1
2.616926400,1,1,1,1
2.617200600,0,1,1,1
2.617561600,0,1,1,0
2.617883900,0,0,1,0
2.618005500,0,0,0,0
2.618424600,0,0,0,1
2.619303300,0,0,1,1
2.619947600,1,0,1,1
2.620396000,1,0,0,1
2.620533200,1,0,0,0
2.620855400,1,1,0,0
2.620874000,1,1,0,1
2.621284300,1,1,0,0
2.621443900,1,1,1,0
2.622352700,0,1,1,0
2.623081500,1,1,1,0
2.623453300,1,1,1,1
2.623853800,1,0,1,1
2.623929800,1,0,0,1
2.624543000,0,0,0,1
2.625644200,0,1,0,1
2.626078200,0,1,0,0
2.626270900,0,1,1,0
2.626736700,0,0,1,0
2.627793500,1,0,1,0
2.627840300,0,0,1,0
2.628469900,0,0,1,1
2.628482400,1,0,1,1
2.628538400,1,1,1,1
2.629381800,1,1,0,1
2.629480600,1,1,0,0
2.629633900,0,1,0,0
2.629874200,0,1,0,1
2.630248900,0,0,0,1
2.630328700,0,0,1,1
2.631035600,0,0,0,1
2.631224900,0,0,1,1
2.632340200,1,0,1,1
2.632578200,1,0,1,0
2.632649300,1,0,0,0
2.632982400,1,1,0,0
2.633814200,1,1,1,0
2.633999800,0,1,1,0
2.634037200,0,0,1,0
2.634047500,0,0,1,1
2.634472400,0,0,0,1
2.634673400,1,0,0,1
2.636139600,0,0,0,1
2.636312800,0,0,1,1
2.636435400,0,0,0,1
2.636616100,0,0,0,0
2.636784400,0,1,0,0
2.637502800,0,1,1,0
2.637603200,1,1,1,0
2.637604800,1,1,1,1
2.637708700,1,0,1,1
2.639689600,0,0,1,1
2.639952600,0,1,1,1
2.640050400,0,1,1,0
2.640198300,0,1,0,0
2.641398500,0,1,0,1
2.641413900,0,1,0,0
2.642302500,1,1,0,0
2.642405400,0,1,0,0
2.642761500,1,1,0,0
2.643183100,1,0,0,0
2.643319300,1,0,1,0
2.643392900,0,0,1,0
2.644125100,0,1,1,0
2.644482600,0,1,1,1
2.645010000,0,0,1,1
2.645217000,0,0,0,1
2.645444400,1,0,0,1
2.646891500,1,0,1,1
2.647017200,1,1,1,1
2.647211800,1,1,1,0
2.647663200,0,1,1,0
2.648114100,0,1,0,0
2.648555000,0,1,1,0
2.649360500,0,1,1,1
2.649853800,0,0,1,1
2.650569800,0,0,0,1
2.650791000,1,0,0,1
2.650804200,1,1,0,1
2.651400600,1,1,1,1
2.652192900,1,1,1,0
2.652308100,1,0,1,0
2.652466900,1,0,0,0
2.653582500,0,0,0,0
2.653595900,1,0,0,0
2.653769600,1,0,0,1
2.654912600,1,1,0,1
2.655323900,1,1,1,1
2.655341800,1,0,1,1
2.656102200,0,0,1,1
2.656285600,0,0,1,0
2.657753000,0,0,0,0
2.658170500,0,1,0,0
2.658393000,0,1,0,1
2.659200200,0,1,0,0
2.659319400,1,1,0,0
2.659800700,1,1,0,1
2.660039200,1,1,1,1
2.660302300,1,0,1,1
2.660512800,1,0,0,1
2.660674000,1,0,0,0
2.660752900,0,0,0,0
2.661923300,0,1,0,0
2.662979900,0,1,1,0
2.663053800,1,1,1,0
2.663192100,1,1,1,1
2.663255800,1,0,1,1
2.663461700,1,0,1,0
2.664372500,1,0,1,1
2.664500200,0,0,1,1
2.665601000,1,0,1,1
2.665757900,1,0,1,0
2.666021300,1,0,1,1
2.666046600,1,0,0,1
2.666126900,1,1,0,1
2.667506400,1,0,0,1
2.668418100,0,0,0,1
2.668476400,0,0,1,1
2.668635300,0,0,1,0
2.670635400,0,1,1,0
2.670975800,0,1,0,0
2.671109300,1,1,0,0
2.671624400,0,1,0,0
2.671852900,0,1,0,1
2.672023800,1,1,0,1
2.672365300,1,1,1,1
2.672919100,1,0,1,1
2.673238400,1,0,0,1
2.673531600,1,0,0,0
2.674176900,0,0,0,0
2.674239700,1,0,0,0
2.674293100,1,0,0,1
2.675645900,1,1,0,1
2.676117600,1,1,1,1
2.676310500,0,1,1,1
2.676989700,0,1,1,0
2.677790700,1,1,1,0
2.678319200,1,0,1,0
2.678340300,1,0,0,0
2.678536600,0,0,0,0
2.679926000,0,0,0,1
2.680589100,1,0,0,1
2.680602600,1,0,1,1
2.680606800,1,0,1,0
2.681149100,1,1,1,0
2.681758500,1,1,0,0
2.683006300,1,1,0,1
2.683475900,0,1,0,1
2.684104800,0,0,0,1
2.684672900,0,0,1,1
2.685212100,0,0,1,0
2.685643200,0,0,1,1
2.686348400,1,0,1,1
2.686439100,1,0,1,0
2.686479400,1,1,1,0
2.687360400,1,0,1,0
2.687744600,1,0,0,0
2.687748400,1,0,0,1
2.688799400,1,0,1,1
2.688821800,0,0,1,1
2.689477000,0,0,0,1
2.689703000,0,1,0,1
2.690516600,0,1,0,0
2.691432600,0,1,0,1
2.691652600,0,1,0,0
2.691906900,1,1,0,0
2.692391300,1,1,0,1
2.692546000,1,0,0,1
2.692546800,1,0,1,1
2.692611600,1,0,0,1
2.693888400,1,1,0,1
2.694628600,1,1,0,0
2.694672900,1,1,1,0
2.694899900,0,1,1,0
2.695537900,0,1,0,0
2.695678900,0,0,0,0
2.696644700,0,0,1,0
2.696767100,0,1,1,0
2.697415000,0,0,1,0
2.697417200,0,1,1,0
2.697424600,1,1,1,0
2.697468900,1,1,1,1
2.698492400,0,1,1,1
2.699564300,0,1,0,1
2.700078000,0,1,1,1
2.700374000,0,0,1,1
2.700710700,0,0,1,0
2.700908500,1,0,1,0
2.701052900,1,1,1,0
2.701859000,0,1,1,0
2.702610400,0,1,0,0
2.702982700,1,1,0,0
2.703460500,1,1,0,1
2.704137000,1,0,0,1
2.704158500,1,0,1,1
2.704228400,0,0,1,1
2.704664300,0,0,1,0
2.706101700,1,0,1,0
2.706863100,1,0,0,0
2.707339000,1,1,0,0
2.707904300,1,1,0,1
2.708316400,1,1,0,0
2.708340000,0,1,0,0
2.708576600,0,1,1,0
2.708837600,0,0,1,0
2.710008400,0,0,0,0
2.710568500,0,1,0,0
2.710626600,0,1,0,1
2.710683200,1,1,0,1
2.711463900,1,1,1,1
2.711731400,1,1,1,0
2.712387800,1,1,0,0
2.712621600,1,1,1,0
2.712789500,0,1,1,0
2.713011900,0,0,1,0
2.714376100,0,0,1,1
2.714610800,0,1,1,1
2.715102100,0,1,0,1
2.715189400,0,0,0,1
2.715320000,1,0,0,1
2.715741800,0,0,0,1
2.716044400,1,0,0,1
2.716415600,1,0,0,0
2.716957500,0,0,0,0
2.717218300,0,1,0,0
2.717482500,0,1,0,1
2.717509300,0,1,1,1
2.718120700,1,1,1,1
2.718177800,1,0,1,1
2.718437600,1,0,1,0
2.719198900,0,0,1,0
2.719418100,0,1,1,0
2.719765800,0,1,0,0
2.719811300,0,1,0,1
2.720054200,0,1,0,0
2.720814000,0,0,0,0
2.721687200,0,0,0,1
2.721845400,0,0,1,1
2.722234800,1,0,1,1
2.722361200,0,0,1,1
2.722403100,0,0,1,0
2.723045100,0,1,1,0
2.723477300,0,1,0,0
2.724363200,1,1,0,0
2.724401000,1,0,0,0
2.725079900,1,0,0,1
2.725205100,1,0,1,1
2.725441900,0,0,1,1
2.725814400,0,1,1,1
2.726050500,0,1,1,0
2.726195300,1,1,1,0
2.727182200,1,1,0,0
2.727273900,1,1,1,0
2.727275000,1,0,1,0
2.727592800,0,0,1,0
2.728342500,0,0,0,0
2.728647900,0,0,0,1
2.729352600,0,1,0,1
2.729510500,0,1,0,0
2.729760400,0,1,1,0
2.730539800,0,1,0,0
2.730558300,0,1,0,1
2.730697300,0,0,0,1
2.730850300,1,0,0,1
2.731207200,0,0,0,1
2.731939500,0,1,0,1
2.732573100,1,1,0,1
2.732884900,1,1,0,0
2.733169500,1,0,0,0
2.733325000,0,0,0,0
2.733648100,0,0,1,0
2.734336000,0,0,0,0
2.735566800,1,0,0,0
2.735666200,1,0,0,1
2.735723000,1,0,1,1
2.735902500,1,1,1,1
2.737374200,1,1,1,0
2.737516600,1,1,1,1
2.737631700,1,0,1,1
2.737778500,1,0,0,1
2.738365000,0,0,0,1
2.739900200,0,0,0,0
2.740367300,0,1,0,0
2.740727900,0,0,0,0
2.740975400,0,0,1,0
2.741121900,1,0,1,0
2.742155900,0,0,1,0
2.742680100,0,0,1,1
2.742932400,1,0,1,1
2.742992700,1,1,1,1
2.743289100,1,1,0,1
2.743946000,1,1,1,1
2.744283700,1,1,0,1
2.744600800,1,1,0,0
2.744925900,1,0,0,0
2.744930900,0,0,0,0
2.745583200,0,0,0,1
2.745989300,0,0,0,0
2.746034300,0,0,1,0
2.746928700,0,0,0,0
2.747242800,1,0,0,0
2.747247100,1,0,1,0
2.747752000,0,0,1,0
2.747867000,0,1,1,0
2.748951000,0,1,1,1
2.749342000,0,0,1,1
2.749959800,0,1,1,1
2.750232400,0,1,0,1
2.750322200,1,1,0,1
2.751624800,1,1,1,1
2.751940300,1,0,1,1
2.752148600,1,0,1,0
2.752187500,0,0,1,0
2.752897600,0,0,0,0
2.752979400,0,0,1,0
2.753007500,0,0,1,1
2.753463500,0,1,1,1
2.753516600,1,1,1,1
2.754282000,0,1,1,1
2.754781400,0,1,0,1
2.755392800,0,1,0,0
2.755410800,1,1,0,0
2.755418800,1,1,1,0
2.755854600,1,0,1,0
2.756852100,1,0,1,1
2.757677600,1,0,1,0
2.757844100,0,0,1,0
2.757938200,0,1,1,0
2.757942400,1,1,1,0
2.757970100,1,1,1,1
2.758183300,1,1,0,1
2.758263800,1,1,1,1
2.758561000,0,1,1,1
2.759361700,1,1,1,1
2.759865500,1,1,0,1
2.759972200,1,1,0,0
2.760159300,0,1,0,0
2.760630400,0,0,0,0
2.760768100,1,0,0,0
2.762507900,1,0,0,1
2.762545300,1,0,1,1
2.762780500,1,1,1,1
2.763416100,1,1,0,1
2.764003000,0,1,0,1
2.764422300,0,1,1,1
2.764753000,0,1,1,0
2.765087500,0,1,1,1
2.765264300,0,0,1,1
2.766946200,1,0,1,1
2.767242000,1,0,1,0
2.767407900,1,1,1,0
2.767574800,1,1,0,0
2.767716300,1,1,1,0
2.767860600,1,0,1,0
2.767972800,1,0,1,1
2.768280600,0,0,1,1
2.769292200,0,1,1,1
2.769767200,1,1,1,1
2.769890200,1,1,0,1
2.770210300,0,1,0,1
2.770573000,0,1,0,0
2.770928400,0,0,0,0
2.771270700,0,1,0,0
2.771747200,1,1,0,0
2.772694400,1,1,1,0
2.773278000,1,1,1,1
2.774148900,1,1,0,1
2.774256800,1,0,0,1
2.774999900,0,0,0,1
2.775878800,1,0,0,1
2.776234200,1,0,0,0
2.777089600,1,0,1,0
2.777149900,1,1,1,0
2.777333600,1,1,1,1
2.778568500,0,1,1,1
2.778877400,0,1,1,0
2.779201800,0,1,1,1
2.779349600,0,0,1,1
2.779579900,0,0,1,0
2.779969700,0,0,0,0
2.780810100,0,0,0,1
2.780883600,1,0,0,1
2.781038600,1,1,0,1
2.782793700,0,1,0,1
2.782892400,0,1,1,1
2.783177100,0,1,1,0
2.783854700,1,1,1,0
2.784219600,1,0,1,0
2.784482300,1,1,1,0
2.785904400,0,1,1,0
2.785969700,0,1,0,0
2.786118600,0,1,0,1
2.786335000,0,1,0,0
2.786431500,0,1,0,1
2.787612900,0,0,0,1
2.788037000,1,0,0,1
2.788555600,1,0,0,0
2.788895400,1,1,0,0
2.789198800,1,1,1,0
2.789622800,0,1,1,0
2.789662800,0,1,0,0
2.789762300,0,0,0,0
2.789795200,0,0,0,1
2.790534100,0,1,0,1
2.790582900,0,1,0,0
2.791825000,1,1,0,0
2.792117200,1,0,0,0
2.792247500,1,0,1,0
2.792566900,1,0,1,1
2.792870600,0,0,1,1
2.793391400,0,0,1,0
2.793839600,0,0,0,0
2.793884700,0,1,0,0
2.794040800,1,1,0,0
2.795611600,1,1,0,1
2.796361600,1,1,1,1
2.796559500,0,1,1,1
2.796964700,0,0,1,1
2.796984600,0,1,1,1
2.797991900,0,1,1,0
2.798440000,0,1,0,0
2.798947600,1,1,0,0
2.798965600,0,1,0,0
2.800085600,0,0,0,0
2.800341700,0,0,1,0
2.800803500,1,0,1,0
2.801089400,1,0,1,1
2.801335600,0,0,1,1
2.801517900,0,1,1,1
2.802233200,0,1,0,1
2.803774300,1,1,0,1
2.804216600,1,1,0,0
2.804429600,0,1,0,0
2.804641000,0,0,0,0
2.804739000,1,0,0,0
2.804999700,1,1,0,0
2.805064300,1,1,1,0
2.805618400,1,1,0,0
2.805666200,1,1,0,1
2.805801100,0,1,0,1
2.806084000,1,1,0,1
2.806364700,1,1,0,0
2.806435500,1,1,1,0
2.807594800,1,1,1,1
2.807846700,0,1,1,1
2.807885700,0,0,1,1
2.808300200,0,0,0,1
2.809169300,0,1,0,1
2.809305100,0,1,0,0
2.809832800,1,1,0,0
2.810189600,1,1,0,1
2.810813900,0,1,0,1
2.810988200,0,1,1,1
2.811480400,0,1,1,0
2.812076200,1,1,1,0
2.812376500,1,0,1,0
2.812912300,0,0,1,0
2.812999900,1,0,1,0
2.813005600,1,0,0,0
2.813401900,1,0,1,0
2.813732000,0,0,1,0
2.813855500,0,0,1,1
2.814895300,1,0,1,1
2.814913200,1,0,0,1
2.815040400,1,1,0,1
2.815134000,1,1,0,0
2.815726000,0,1,0,0
2.816067000,0,0,0,0
2.816143700,0,0,0,1
2.816513500,1,0,0,1
2.817250300,1,1,0,1
2.817712000,0,1,0,1
2.817866000,0,1,1,1
2.818582500,0,1,1,0
2.818807400,1,1,1,0
2.819090000,0,1,1,0
2.819434400,0,0,1,0
2.820039000,1,0,1,0
2.820759900,0,0,1,0
2.820890100,0,0,0,0
2.821231100,0,1,0,0
2.821412000,1,1,0,0
2.821776700,1,1,0,1
2.823136200,1,0,0,1
2.823405500,1,0,1,1
2.823865500,1,0,1,0
2.824594900,0,0,1,0
2.825241200,0,1,1,0
2.825319300,0,1,0,0
2.825473600,0,1,0,1
2.825488300,1,1,0,1
2.825683100,1,1,0,0
2.826433100,1,1,0,1
2.826603900,1,1,0,0
2.826940400,0,1,0,0
2.826987400,1,1,0,0
2.827517600,0,1,0,0
2.827668900,0,1,1,0
2.827962700,0,0,1,0
2.828680400,1,0,1,0
2.828826500,1,0,0,0
2.828861800,1,0,0,1
2.829072900,0,0,0,1
2.830170600,0,1,0,1
2.830283700,1,1,0,1
2.830399300,1,0,0,1
2.830729900,0,0,0,1
2.831107600,0,1,0,1
2.831500300,0,0,0,1
2.831702400,1,0,0,1
2.831903400,1,0,0,0
2.832084600,1,0,1,0
2.832284200,0,0,1,0
2.833018500,0,0,1,1
2.833802000,1,0,1,1
2.834368000,1,1,1,1
2.834763700,1,1,0,1
2.835038500,0,1,0,1
2.835501700,1,1,0,1
2.835712000,1,1,1,1
2.835874800,1,1,1,0
2.836645000,0,1,1,0
2.837204100,0,0,1,0
2.837458800,0,0,0,0
2.838393100,0,0,0,1
2.838522100,1,0,0,1
2.838856400,1,1,0,1
2.839252800,1,1,1,1
2.840993800,1,1,1,0
2.841021800,0,1,1,0
2.841234900,0,0,1,0
2.841691500,0,0,0,0
2.842350900,0,1,0,0
2.842407400,1,1,0,0
2.842538700,1,1,1,0
2.843564300,0,1,1,0
2.843598100,0,1,0,0
2.843974800,0,1,0,1
2.845181300,0,0,0,1
2.845331200,1,0,0,1
2.845855000,1,0,1,1
2.846162900,1,1,1,1
2.846650200,1,1,1,0
2.847292300,1,0,1,0
2.847479900,1,0,1,1
2.848444000,1,1,1,1
2.848496500,0,1,1,1
2.849054900,0,1,0,1
2.849107200,0,1,0,0
2.849413600,0,1,1,0
2.849628100,1,1,1,0
2.850103900,1,0,1,0
2.851316300,1,1,1,0
2.851587600,1,0,1,0
2.851612500,1,0,0,0
2.851784200,1,0,0,1
2.852088400,0,0,0,1
2.852555500,0,1,0,1
2.854087800,1,1,0,1
2.854482800,1,1,0,0
2.854621100,0,1,0,0
2.854623000,0,1,1,0
2.855078600,0,0,1,0
2.855773500,0,0,0,0
2.856095200,1,0,0,0
2.856365000,1,0,0,1
2.857062200,1,0,0,0
2.857260000,1,0,0,1
2.857990900,0,0,0,1
2.858316100,0,1,0,1
2.858347300,0,1,1,1
2.858554700,0,1,1,0
2.858804500,0,0,1,0
2.859083500,0,0,0,0
2.860520200,0,1,0,0
2.860808000,0,1,0,1
2.860851300,1,1,0,1
2.860996300,0,1,0,1
2.861121800,1,1,0,1
2.862086700,1,0,0,1
2.862119100,0,0,0,1
2.862222600,0,0,1,1
2.862977700,0,0,0,1
2.863185900,0,1,0,1
2.863831700,0,0,0,1
2.863866200,1,0,0,1
2.863883600,1,0,1,1
2.864079900,1,0,1,0
2.864954800,1,1,1,0
2.864972600,1,1,0,0
2.865055000,1,1,1,0
2.865284800,0,1,1,0
2.865291600,0,1,1,1
2.866040100,0,1,1,0
2.867122300,0,1,0,0
2.867620100,0,0,0,0
2.868099500,0,0,0,1
2.868415400,0,0,1,1
2.868511200,1,0,1,1
2.869189000,1,0,0,1
2.869634900,1,1,0,1
2.870215200,1,1,0,0
2.870622900,0,1,0,0
2.871012900,0,1,0,1
2.871179000,0,1,0,0
2.871388100,1,1,0,0
2.871470700,1,1,1,0
2.871753500,1,1,0,0
2.872132300,1,0,0,0
2.872714900,1,0,0,1
2.872732400,0,0,0,1
2.872891500,1,0,0,1
2.872951100,1,1,0,1
2.873232200,1,0,0,1
2.873646600,1,1,0,1
2.873650400,1,1,0,0
2.874237900,0,1,0,0
2.874278600,1,1,0,0
2.874355300,1,1,1,0
2.874482900,1,0,1,0
2.874555500,1,0,1,1
2.875738400,1,0,0,1
2.875810700,1,1,0,1
2.877041300,0,1,0,1
2.877820300,0,1,0,0
2.878737400,0,1,0,1
2.878980900,0,0,0,1
2.879012900,0,0,1,1
2.879378800,1,0,1,1
2.880053800,1,0,1,0
2.880194200,1,1,1,0
2.880871800,1,1,0,0
2.881063300,1,1,0,1
2.881755200,1,1,0,0
2.882175400,0,1,0,0
2.882391200,0,0,0,0
2.883847000,0,0,1,0
2.883875200,1,0,1,0
2.883996300,1,0,0,0
2.884328900,1,0,0,1
2.884696300,0,0,0,1
2.884774400,0,1,0,1
2.884822600,1,1,0,1
2.884917700,1,1,0,0
2.885276500,1,1,0,1
2.886144400,0,1,0,1
2.886227100,0,1,1,1
2.886599300,0,1,1,0
2.887143700,0,0,1,0
2.887502600,0,0,1,1
2.887633300,0,0,1,0
2.888021500,0,0,0,0
2.888201900,0,0,1,0
2.888248800,0,1,1,0
2.888311000,0,1,0,0
2.888838600,1,1,0,0
2.889296200,1,0,0,0
2.890083400,1,0,1,0
2.890570000,1,0,1,1
2.890671900,1,1,1,1
2.891636100,1,1,0,1
2.891805500,0,1,0,1
2.891882800,0,0,0,1
2.892525800,0,0,1,1
2.892750200,0,1,1,1
2.893047200,0,1,1,0
2.893345400,1,1,1,0
2.893430700,1,1,1,1
2.894342100,0,1,1,1
2.894399800,0,1,1,0
2.895003700,0,1,1,1
2.895479300,0,1,0,1
2.895490500,0,1,1,1
2.895554900,0,0,1,1
2.895872400,0,0,0,1
2.896299800,0,0,0,0
2.896611500,0,0,1,0
2.896664100,0,0,1,1
2.896862100,1,0,1,1
2.897134500,1,1,1,1
2.898018800,1,0,1,1
2.898649700,0,0,1,1
2.898895800,0,0,0,1
2.899145300,0,1,0,1
2.899283500,1,1,0,1
2.899545000,0,1,0,1
2.899734700,0,1,0,0
2.900294800,0,0,0,0
2.900515300,0,0,1,0
2.900556500,0,0,1,1
2.900661400,0,1,1,1
2.901319000,0,1,0,1
