name,type,start_time,duration
"Test Analyzer","enable",3.8398278,0.0000001
"Test Analyzer","disable",3.8403952,0.0000001
"Test Analyzer","error",3.8432154,0.0007836
"Test Analyzer","error",3.8457404,0.0032685
"Test Analyzer","error",3.8493384,0.0031461
"Test Analyzer","enable",3.8555625,0.0000001
"Test Analyzer","disable",3.8572316,0.0000001
"Test Analyzer","error",3.8572681,0.0016728
"Test Analyzer","error",3.8617707,0.001669
"Test Analyzer","error",3.8639618,0.000537
"Test Analyzer","error",3.8662758,0.0021946
"Test Analyzer","enable",3.8685329,0.0000001
"Test Analyzer","disable",3.87157,0.0000001
"Test Analyzer","error",3.871719,0.0025357
"Test Analyzer","enable",3.8766282,0.0000001
"Test Analyzer","disable",3.877252,0.0000001
"Test Analyzer","error",3.8795416,0.0025893
"Test Analyzer","error",3.8833384,0.0031021
"Test Analyzer","enable",3.8883935,0.0000001
"Test Analyzer","disable",3.8914911,0.0000001
"Test Analyzer","error",3.8929792,0.0018931
"Test Analyzer","enable",3.8977151,0.0000001
"Test Analyzer","disable",3.8994202,0.0000001
"Test Analyzer","enable",3.9005745,0.0000001
"Test Analyzer","disable",3.903308,0.0000001
"Test Analyzer","error",3.9055975,0.0019301
"Test Analyzer","error",3.9079636,0.0013569
"Test Analyzer","error",3.9124244,0.0008095
"Test Analyzer","enable",3.9161,0.0000001
"Test Analyzer","disable",3.9182086,0.0000001
"Test Analyzer","error",3.920931,0.0031879
"Test Analyzer","error",3.9265135,0.0018746
"Test Analyzer","error",3.9285278,0.0010291
"Test Analyzer","enable",3.9297351,0.0000001
"Test Analyzer","disable",3.9329425,0.0000001
"Test Analyzer","error",3.933602,0.0012735
"Test Analyzer","enable",3.9370075,0.0000001
"Test Analyzer","disable",3.9372139,0.0000001
"Test Analyzer","error",3.9383934,0.0021248
"Test Analyzer","enable",3.9429003,0.0000001
"Test Analyzer","disable",3.9437408,0.0000001
"Test Analyzer","error",3.9445157,0.0028013
"Test Analyzer","error",3.9474938,0.0014775
"Test Analyzer","error",3.9520633,0.0013074
"Test Analyzer","error",3.9554532,0.0016748
"Test Analyzer","enable",3.9581339,0.0000001
"Test Analyzer","disable",3.9605762,0.0000001
"Test Analyzer","enable",3.9633976,0.0000001
"Test Analyzer","disable",3.9634229,0.0000001
"Test Analyzer","enable",3.9656882,0.0000001
"Test Analyzer","disable",3.966455,0.0000001
"Test Analyzer","enable",3.9690317,0.0000001
"Test Analyzer","disable",3.9713908,0.0000001
"Test Analyzer","error",3.9746235,0.0020815
"Test Analyzer","enable",3.979816,0.0000001
"Test Analyzer","disable",3.9827778,0.0000001
"Test Analyzer","enable",3.9852282,0.0000001
"Test Analyzer","disable",3.9866253,0.0000001
"Test Analyzer","enable",3.9867466,0.0000001
"Test Analyzer","disable",3.9890408,0.0000001
"Test Analyzer","enable",3.9900079,0.0000001
"Test Analyzer","disable",3.9918314,0.0000001
"Test Analyzer","error",3.9932868,0.0010377
"Test Analyzer","error",3.9962279,0.0027775
"Test Analyzer","enable",4.001658,0.0000001
"Test Analyzer","disable",4.0035369,0.0000001
"Test Analyzer","enable",4.0038493,0.0000001
"Test Analyzer","disable",4.0048398,0.0000001
"Test Analyzer","error",4.007223,0.0012018
"Test Analyzer","enable",4.0097267,0.0000001
"Test Analyzer","disable",4.0111928,0.0000001
"Test Analyzer","enable",4.0129859,0.0000001
"Test Analyzer","disable",4.0136635,0.0000001
"Test Analyzer","error",4.0163604,0.0024766
"Test Analyzer","enable",4.018845,0.0000001
"Test Analyzer","disable",4.0194595,0.0000001
"Test Analyzer","enable",4.0223889,0.0000001
"Test Analyzer","disable",4.0245071,0.0000001
"Test Analyzer","error",4.0272041,0.0024295
"Test Analyzer","error",4.0322563,0.0031125
"Test Analyzer","error",4.0385617,0.0005789
"Test Analyzer","enable",4.0412511,0.0000001
"Test Analyzer","disable",4.0418491,0.0000001
"Test Analyzer","enable",4.0449272,0.0000001
"Test Analyzer","disable",4.0473664,0.0000001
"Test Analyzer","error",4.0477975,0.0029339
"Test Analyzer","enable",4.0528056,0.0000001
"Test Analyzer","disable",4.0549922,0.0000001
"Test Analyzer","error",4.0571414,0.0024329
"Test Analyzer","enable",4.0625304,0.0000001
"Test Analyzer","disable",4.0636743,0.0000001
"Test Analyzer","enable",4.0642318,0.0000001
"Test Analyzer","disable",4.0659299,0.0000001
"Test Analyzer","error",4.0689444,0.0001064
"Test Analyzer","enable",4.0720376,0.0000001
"Test Analyzer","disable",4.0735056,0.0000001
"Test Analyzer","error",4.0735572,0.0018929
"Test Analyzer","enable",4.0782212,0.0000001
"Test Analyzer","disable",4.0785191,0.0000001
"Test Analyzer","enable",4.0793955,0.0000001
"Test Analyzer","disable",4.080017,0.0000001
"Test Analyzer","enable",4.0829353,0.0000001
"Test Analyzer","disable",4.0859444,0.0000001
"Test Analyzer","error",4.0874503,0.0002758
"Test Analyzer","enable",4.0893007,0.0000001
"Test Analyzer","disable",4.0914095,0.0000001
"Test Analyzer","enable",4.0936419,0.0000001
"Test Analyzer","disable",4.0968474,0.0000001
"Test Analyzer","enable",4.0971283,0.0000001
"Test Analyzer","disable",4.0972493,0.0000001
"Test Analyzer","enable",4.0983208,0.0000001
"Test Analyzer","disable",4.0988429,0.0000001
"Test Analyzer","error",4.0997681,0.0022717
"Test Analyzer","enable",4.1021595,0.0000001
"Test Analyzer","disable",4.1048142,0.0000001
"Test Analyzer","error",4.1072673,0.0032696
"Test Analyzer","error",4.1106584,0.002154
"Test Analyzer","enable",4.1146754,0.0000001
"Test Analyzer","disable",4.1172003,0.0000001
"Test Analyzer","enable",4.1187788,0.0000001
"Test Analyzer","disable",4.1208273,0.0000001
"Test Analyzer","enable",4.1210342,0.0000001
"Test Analyzer","disable",4.12324,0.0000001
"Test Analyzer","enable",4.1234818,0.0000001
"Test Analyzer","disable",4.1246595,0.0000001
"Test Analyzer","enable",4.1277443,0.0000001
"Test Analyzer","disable",4.1290711,0.0000001
"Test Analyzer","enable",4.1295316,0.0000001
"Test Analyzer","disable",4.1313113,0.0000001
"Test Analyzer","error",4.1324983,0.0006055
"Test Analyzer","error",4.134293,0.0032684
"Test Analyzer","enable",4.1389583,0.0000001
"Test Analyzer","disable",4.1400702,0.0000001
"Test Analyzer","enable",4.1411215,0.0000001
"Test Analyzer","disable",4.1421675,0.0000001
"Test Analyzer","error",4.1443984,0.0000678
"Test Analyzer","error",4.1472367,0.0000047
"Test Analyzer","error",4.1480109,0.0002332
"Test Analyzer","error",4.1491079,0.0006565
"Test Analyzer","enable",4.1508308,0.0000001
"Test Analyzer","disable",4.1537839,0.0000001
"Test Analyzer","error",4.1544642,0.0012296
"Test Analyzer","enable",4.1571917,0.0000001
"Test Analyzer","disable",4.159808,0.0000001
"Test Analyzer","error",4.162404,0.0028844
"Test Analyzer","error",4.1681709,0.0006193
"Test Analyzer","enable",4.1694962,0.0000001
"Test Analyzer","disable",4.1721631,0.0000001
"Test Analyzer","enable",4.1723414,0.0000001
"Test Analyzer","disable",4.1724373,0.0000001
"Test Analyzer","enable",4.1753815,0.0000001
"Test Analyzer","disable",4.1770765,0.0000001
"Test Analyzer","enable",4.1796216,0.0000001
"Test Analyzer","disable",4.1810469,0.0000001
"Test Analyzer","error",4.182789,0.0002296
"Test Analyzer","enable",4.1854659,0.0000001
"Test Analyzer","disable",4.1881527,0.0000001
"Test Analyzer","enable",4.1895471,0.0000001
"Test Analyzer","disable",4.189891,0.0000001
"Test Analyzer","error",4.1916258,0.000546
"Test Analyzer","error",4.1944055,0.0018903
"Test Analyzer","error",4.1971459,0.0005954
"Test Analyzer","enable",4.1986091,0.0000001
"Test Analyzer","disable",4.2015246,0.0000001
"Test Analyzer","enable",4.203752,0.0000001
"Test Analyzer","disable",4.2044811,0.0000001
"Test Analyzer","error",4.2056908,0.0027245
"Test Analyzer","enable",4.2091353,0.0000001
"Test Analyzer","disable",4.2116997,0.0000001
"Test Analyzer","enable",4.2124894,0.0000001
"Test Analyzer","disable",4.2146143,0.0000001
"Test Analyzer","error",4.2155952,0.0028768
"Test Analyzer","error",4.221138,0.0009888
"Test Analyzer","enable",4.2250022,0.0000001
"Test Analyzer","disable",4.2256477,0.0000001
"Test Analyzer","error",4.2258109,0.0015497
"Test Analyzer","error",4.2298517,0.0023786
"Test Analyzer","enable",4.2340689,0.0000001
"Test Analyzer","disable",4.2363612,0.0000001
"Test Analyzer","error",4.2371756,0.0000419
"Test Analyzer","error",4.2372768,0.0021624
"Test Analyzer","error",4.2415311,0.0028625
"Test Analyzer","enable",4.2448152,0.0000001
"Test Analyzer","disable",4.2455318,0.0000001
"Test Analyzer","error",4.2462825,0.0031501
"Test Analyzer","error",4.2517679,0.0010553
"Test Analyzer","error",4.255423,0.0025988
"Test Analyzer","error",4.2592325,0.0017351
"Test Analyzer","enable",4.2614457,0.0000001
"Test Analyzer","disable",4.2619095,0.0000001
"Test Analyzer","error",4.2638603,0.0004199
"Test Analyzer","enable",4.2658748,0.0000001
"Test Analyzer","disable",4.2666757,0.0000001
"Test Analyzer","enable",4.2695567,0.0000001
"Test Analyzer","disable",4.269779,0.0000001
"Test Analyzer","error",4.2720553,0.0014619
"Test Analyzer","enable",4.2762557,0.0000001
"Test Analyzer","disable",4.27653,0.0000001
"Test Analyzer","error",4.2791757,0.0012884
"Test Analyzer","enable",4.2811549,0.0000001
"Test Analyzer","disable",4.2825241,0.0000001
"Test Analyzer","enable",4.2851961,0.0000001
"Test Analyzer","disable",4.2877324,0.0000001
"Test Analyzer","enable",4.2882675,0.0000001
"Test Analyzer","disable",4.2885112,0.0000001
"Test Analyzer","error",4.2885647,0.0030843
"Test Analyzer","enable",4.2932906,0.0000001
"Test Analyzer","disable",4.2948954,0.0000001
"Test Analyzer","enable",4.2966395,0.0000001
"Test Analyzer","disable",4.2986432,0.0000001
"Test Analyzer","enable",4.3003629,0.0000001
"Test Analyzer","disable",4.3018562,0.0000001
"Test Analyzer","error",4.3020972,0.0031822
"Test Analyzer","error",4.3068128,0.0004137
"Test Analyzer","error",4.3078697,0.0007308
"Test Analyzer","enable",4.3092267,0.0000001
"Test Analyzer","disable",4.3106812,0.0000001
"Test Analyzer","error",4.3126589,0.0023915
"Test Analyzer","error",4.3155005,0.0011145
"Test Analyzer","enable",4.3182402,0.0000001
"Test Analyzer","disable",4.3192779,0.0000001
"Test Analyzer","error",4.3222001,0.0006547
"Test Analyzer","enable",4.3237419,0.0000001
"Test Analyzer","disable",4.3248382,0.0000001
"Test Analyzer","error",4.326037,0.0000571
"Test Analyzer","enable",4.3265304,0.0000001
"Test Analyzer","disable",4.3285967,0.0000001
"Test Analyzer","error",4.3300978,0.0003341
"Test Analyzer","error",4.3313332,0.0008599
"Test Analyzer","enable",4.3339026,0.0000001
"Test Analyzer","disable",4.3370187,0.0000001
"Test Analyzer","enable",4.3393221,0.0000001
"Test Analyzer","disable",4.34186,0.0000001
"Test Analyzer","enable",4.3451319,0.0000001
"Test Analyzer","disable",4.3478476,0.0000001
"Test Analyzer","error",4.3493708,0.0019196
"Test Analyzer","enable",4.3513943,0.0000001
"Test Analyzer","disable",4.3542915,0.0000001
"Test Analyzer","enable",4.3567979,0.0000001
"Test Analyzer","disable",4.356866,0.0000001
"Test Analyzer","error",4.3582606,0.0009658
"Test Analyzer","error",4.3601509,0.0032762
"Test Analyzer","enable",4.3665847,0.0000001
"Test Analyzer","disable",4.3672237,0.0000001
"Test Analyzer","enable",4.3701011,0.0000001
"Test Analyzer","disable",4.3702534,0.0000001
"Test Analyzer","error",4.3712957,0.0025327
"Test Analyzer","enable",4.3766932,0.0000001
"Test Analyzer","disable",4.3768592,0.0000001
"Test Analyzer","enable",4.3768689,0.0000001
"Test Analyzer","disable",4.3778011,0.0000001
"Test Analyzer","error",4.3784575,0.0022743
"Test Analyzer","enable",4.3811773,0.0000001
"Test Analyzer","disable",4.3837992,0.0000001
"Test Analyzer","enable",4.3853641,0.0000001
"Test Analyzer","disable",4.3884582,0.0000001
"Test Analyzer","enable",4.3912677,0.0000001
"Test Analyzer","disable",4.3917793,0.0000001
"Test Analyzer","error",4.39467,0.0018289
"Test Analyzer","enable",4.3982598,0.0000001
"Test Analyzer","disable",4.4008483,0.0000001
"Test Analyzer","enable",4.4034586,0.0000001
"Test Analyzer","disable",4.4062039,0.0000001
"Test Analyzer","enable",4.4085447,0.0000001
"Test Analyzer","disable",4.4099233,0.0000001
"Test Analyzer","error",4.4107503,0.0015188
"Test Analyzer","enable",4.4144623,0.0000001
"Test Analyzer","disable",4.4157791,0.0000001
"Test Analyzer","enable",4.4181728,0.0000001
"Test Analyzer","disable",4.420986,0.0000001
"Test Analyzer","enable",4.4220806,0.0000001
"Test Analyzer","disable",4.4234881,0.0000001
"Test Analyzer","enable",4.4262,0.0000001
"Test Analyzer","disable",4.4291428,0.0000001
"Test Analyzer","error",4.4307915,0.001788
"Test Analyzer","error",4.4357987,0.0012817
"Test Analyzer","error",4.4381298,0.0009397
"Test Analyzer","error",4.4419049,0.0029507
"Test Analyzer","enable",4.4454253,0.0000001
"Test Analyzer","disable",4.4460171,0.0000001
"Test Analyzer","enable",4.4490599,0.0000001
"Test Analyzer","disable",4.4511426,0.0000001
"Test Analyzer","enable",4.4527677,0.0000001
"Test Analyzer","disable",4.455555,0.0000001
"Test Analyzer","error",4.4567905,0.0004085
"Test Analyzer","enable",4.4576106,0.0000001
"Test Analyzer","disable",4.4604595,0.0000001
"Test Analyzer","error",4.4635541,0.000637
"Test Analyzer","enable",4.4665756,0.0000001
"Test Analyzer","disable",4.468067,0.0000001
"Test Analyzer","error",4.4692729,0.0021518
"Test Analyzer","error",4.4724974,0.0004433
"Test Analyzer","enable",4.4732731,0.0000001
"Test Analyzer","disable",4.4743157,0.0000001
"Test Analyzer","error",4.4756253,0.0031288
"Test Analyzer","error",4.4801269,0.0015746
"Test Analyzer","enable",4.4819432,0.0000001
"Test Analyzer","disable",4.4843144,0.0000001
"Test Analyzer","error",4.4848294,0.0014624
"Test Analyzer","enable",4.4869843,0.0000001
"Test Analyzer","disable",4.4881017,0.0000001
"Test Analyzer","error",4.4903427,0.0011144
"Test Analyzer","error",4.4928096,0.0007047
"Test Analyzer","error",4.4961113,0.0010041
"Test Analyzer","error",4.4993738,0.0016869
"Test Analyzer","error",4.5042111,0.0027577
"Test Analyzer","error",4.5092539,0.0030067
"Test Analyzer","enable",4.5142471,0.0000001
"Test Analyzer","disable",4.5144273,0.0000001
"Test Analyzer","enable",4.5146272,0.0000001
"Test Analyzer","disable",4.51488,0.0000001
"Test Analyzer","error",4.5164415,0.0009294
"Test Analyzer","enable",4.5201169,0.0000001
"Test Analyzer","disable",4.5221101,0.0000001
"Test Analyzer","enable",4.5231187,0.0000001
"Test Analyzer","disable",4.5239113,0.0000001
"Test Analyzer","error",4.5261209,0.0007994
"Test Analyzer","enable",4.5270637,0.0000001
"Test Analyzer","disable",4.5281905,0.0000001
"Test Analyzer","enable",4.5295523,0.0000001
"Test Analyzer","disable",4.5322701,0.0000001
"Test Analyzer","enable",4.5328988,0.0000001
"Test Analyzer","disable",4.5338525,0.0000001
"Test Analyzer","enable",4.5364825,0.0000001
"Test Analyzer","disable",4.5395658,0.0000001
"Test Analyzer","error",4.5418461,0.0016852
"Test Analyzer","error",4.545524,0.0013278
"Test Analyzer","error",4.5487071,0.0032218
"Test Analyzer","enable",4.5545887,0.0000001
"Test Analyzer","disable",4.5575352,0.0000001
"Test Analyzer","enable",4.5579093,0.0000001
"Test Analyzer","disable",4.5580638,0.0000001
"Test Analyzer","enable",4.5592903,0.0000001
"Test Analyzer","disable",4.5616166,0.0000001
"Test Analyzer","enable",4.5645106,0.0000001
"Test Analyzer","disable",4.5664012,0.0000001
"Test Analyzer","enable",4.5695631,0.0000001
"Test Analyzer","disable",4.5699794,0.0000001
"Test Analyzer","enable",4.5731291,0.0000001
"Test Analyzer","disable",4.5737678,0.0000001
"Test Analyzer","enable",4.5760207,0.0000001
"Test Analyzer","disable",4.5771073,0.0000001
"Test Analyzer","enable",4.5778305,0.0000001
"Test Analyzer","disable",4.5808346,0.0000001
"Test Analyzer","enable",4.5831334,0.0000001
"Test Analyzer","disable",4.5837156,0.0000001
"Test Analyzer","error",4.5849222,0.0028917
"Test Analyzer","enable",4.5890379,0.0000001
"Test Analyzer","disable",4.5917626,0.0000001
"Test Analyzer","enable",4.5932292,0.0000001
"Test Analyzer","disable",4.5940744,0.0000001
"Test Analyzer","error",4.5946217,0.0020614
"Test Analyzer","error",4.5998764,0.0001405
"Test Analyzer","error",4.6010685,0.0012415
"Test Analyzer","enable",4.6026351,0.0000001
"Test Analyzer","disable",4.6036544,0.0000001
"Test Analyzer","enable",4.6042398,0.0000001
"Test Analyzer","disable",4.604964,0.0000001
"Test Analyzer","error",4.607591,0.0005226
"Test Analyzer","error",4.6110591,0.0014773
"Test Analyzer","enable",4.6142552,0.0000001
"Test Analyzer","disable",4.6147861,0.0000001
"Test Analyzer","enable",4.615929,0.0000001
"Test Analyzer","disable",4.6188567,0.0000001
"Test Analyzer","enable",4.6206156,0.0000001
"Test Analyzer","disable",4.6231378,0.0000001
"Test Analyzer","error",4.6236274,0.0010779
"Test Analyzer","error",4.6267998,0.0009393
"Test Analyzer","error",4.6302781,0.0027849
"Test Analyzer","enable",4.6332894,0.0000001
"Test Analyzer","disable",4.6334626,0.0000001
"Test Analyzer","error",4.6356003,0.0004749
"Test Analyzer","error",4.6392951,0.0023426
"Test Analyzer","enable",4.6431413,0.0000001
"Test Analyzer","disable",4.6456161,0.0000001
"Test Analyzer","enable",4.6457277,0.0000001
"Test Analyzer","disable",4.6480301,0.0000001
"Test Analyzer","error",4.6501431,0.0012762
"Test Analyzer","enable",4.6521026,0.0000001
"Test Analyzer","disable",4.6551273,0.0000001
"Test Analyzer","enable",4.6560285,0.0000001
"Test Analyzer","disable",4.6571422,0.0000001
"Test Analyzer","enable",4.657395,0.0000001
"Test Analyzer","disable",4.6602415,0.0000001
"Test Analyzer","enable",4.6618363,0.0000001
"Test Analyzer","disable",4.6645071,0.0000001
"Test Analyzer","error",4.6649311,0.0001827
"Test Analyzer","enable",4.6662954,0.0000001
"Test Analyzer","disable",4.6665795,0.0000001
"Test Analyzer","error",4.6683601,0.0024196
"Test Analyzer","enable",4.6728863,0.0000001
"Test Analyzer","disable",4.6731481,0.0000001
"Test Analyzer","error",4.674377,0.0022289
"Test Analyzer","error",4.6792101,0.0019585
"Test Analyzer","enable",4.6839033,0.0000001
"Test Analyzer","disable",4.6848363,0.0000001
"Test Analyzer","enable",4.6874153,0.0000001
"Test Analyzer","disable",4.6890045,0.0000001
"Test Analyzer","error",4.6918058,0.001879
"Test Analyzer","error",4.694817,0.0025445
"Test Analyzer","enable",4.6997595,0.0000001
"Test Analyzer","disable",4.7013283,0.0000001
"Test Analyzer","error",4.702856,0.0013524
"Test Analyzer","error",4.7057521,0.0001105
"Test Analyzer","error",4.7069095,0.0016325
"Test Analyzer","enable",4.7115119,0.0000001
"Test Analyzer","disable",4.7136822,0.0000001
"Test Analyzer","error",4.7143114,0.0008111
"Test Analyzer","enable",4.7175307,0.0000001
"Test Analyzer","disable",4.7181753,0.0000001
"Test Analyzer","error",4.7196758,0.0000247
"Test Analyzer","error",4.7203126,0.0003682
"Test Analyzer","enable",4.721277,0.0000001
"Test Analyzer","disable",4.7225745,0.0000001
"Test Analyzer","error",4.725656,0.0009703
"Test Analyzer","error",4.727215,0.0009758
"Test Analyzer","enable",4.7301076,0.0000001
"Test Analyzer","disable",4.7305778,0.0000001
"Test Analyzer","error",4.7315224,0.0020591
"Test Analyzer","enable",4.7350494,0.0000001
"Test Analyzer","disable",4.7365216,0.0000001
"Test Analyzer","error",4.7370069,0.0010005
"Test Analyzer","error",4.7410938,0.0019348
"Test Analyzer","enable",4.7452321,0.0000001
"Test Analyzer","disable",4.7452994,0.0000001
"Test Analyzer","error",4.7458417,0.0000993
"Test Analyzer","enable",4.7470313,0.0000001
"Test Analyzer","disable",4.7483299,0.0000001
"Test Analyzer","enable",4.7488955,0.0000001
"Test Analyzer","disable",4.7509904,0.0000001
"Test Analyzer","enable",4.7537167,0.0000001
"Test Analyzer","disable",4.7540897,0.0000001
"Test Analyzer","error",4.7553174,0.0028177
"Test Analyzer","enable",4.7596965,0.0000001
"Test Analyzer","disable",4.762949,0.0000001
"Test Analyzer","enable",4.765223,0.0000001
"Test Analyzer","disable",4.766872,0.0000001
"Test Analyzer","error",4.7698982,0.0030979
"Test Analyzer","enable",4.775352,0.0000001
"Test Analyzer","disable",4.7761315,0.0000001
"Test Analyzer","error",4.777919,0.0024512
"Test Analyzer","error",4.7832805,0.0012868
"Test Analyzer","enable",4.7876004,0.0000001
"Test Analyzer","disable",4.7907403,0.0000001
"Test Analyzer","enable",4.7916827,0.0000001
"Test Analyzer","disable",4.7939766,0.0000001
"Test Analyzer","enable",4.7963595,0.0000001
"Test Analyzer","disable",4.7987494,0.0000001
"Test Analyzer","error",4.7996778,0.0025031
"Test Analyzer","enable",4.803679,0.0000001
"Test Analyzer","disable",4.8067019,0.0000001
"Test Analyzer","error",4.8082158,0.0007212
"Test Analyzer","enable",4.8122057,0.0000001
"Test Analyzer","disable",4.8146847,0.0000001
"Test Analyzer","error",4.815051,0.0027816
"Test Analyzer","error",4.8204974,0.0017489
"Test Analyzer","error",4.8240594,0.0030362
"Test Analyzer","error",4.8297665,0.0020906
"Test Analyzer","error",4.8324517,0.0015429
"Test Analyzer","enable",4.8349038,0.0000001
"Test Analyzer","disable",4.8351713,0.0000001
"Test Analyzer","error",4.8368456,0.0025378
"Test Analyzer","enable",4.8400117,0.0000001
"Test Analyzer","disable",4.840473,0.0000001
"Test Analyzer","error",4.8419376,0.0011521
"Test Analyzer","error",4.8457685,0.0008157
"Test Analyzer","enable",4.8488904,0.0000001
"Test Analyzer","disable",4.8490658,0.0000001
"Test Analyzer","enable",4.8523112,0.0000001
"Test Analyzer","disable",4.8550352,0.0000001
"Test Analyzer","enable",4.8574515,0.0000001
"Test Analyzer","disable",4.8593072,0.0000001
"Test Analyzer","enable",4.8622001,0.0000001
"Test Analyzer","disable",4.8634045,0.0000001
"Test Analyzer","error",4.8636327,0.0032496
"Test Analyzer","error",4.866952,0.0008375
"Test Analyzer","enable",4.8706065,0.0000001
"Test Analyzer","disable",4.8731683,0.0000001
"Test Analyzer","enable",4.8744394,0.0000001
"Test Analyzer","disable",4.8773511,0.0000001
"Test Analyzer","enable",4.8783335,0.0000001
"Test Analyzer","disable",4.879529,0.0000001
"Test Analyzer","enable",4.8820073,0.0000001
"Test Analyzer","disable",4.882273,0.0000001
"Test Analyzer","error",4.8844553,0.0000797
"Test Analyzer","error",4.8856836,0.0019933
"Test Analyzer","enable",4.8879048,0.0000001
"Test Analyzer","disable",4.8907384,0.0000001
"Test Analyzer","enable",4.892942,0.0000001
"Test Analyzer","disable",4.8953979,0.0000001
"Test Analyzer","enable",4.8986613,0.0000001
"Test Analyzer","disable",4.8987868,0.0000001
"Test Analyzer","enable",4.8997231,0.0000001
"Test Analyzer","disable",4.9001928,0.0000001
"Test Analyzer","error",4.9019087,0.0022452
"Test Analyzer","error",4.906211,0.0028862
"Test Analyzer","enable",4.9115468,0.0000001
"Test Analyzer","disable",4.9126366,0.0000001
"Test Analyzer","error",4.9129888,0.0026569
"Test Analyzer","enable",4.9180129,0.0000001
"Test Analyzer","disable",4.9199984,0.0000001
"Test Analyzer","error",4.9206397,0.0001011
"Test Analyzer","enable",4.9232489,0.0000001
"Test Analyzer","disable",4.9251649,0.0000001
"Test Analyzer","enable",4.925917,0.0000001
"Test Analyzer","disable",4.9284097,0.0000001
"Test Analyzer","enable",4.9312667,0.0000001
"Test Analyzer","disable",4.9332254,0.0000001
"Test Analyzer","enable",4.9343217,0.0000001
"Test Analyzer","disable",4.9360719,0.0000001
"Test Analyzer","error",4.9388027,0.0005777
"Test Analyzer","error",4.9422185,0.0032122
"Test Analyzer","error",4.9472782,0.0011132
"Test Analyzer","error",4.9510724,0.0028674
"Test Analyzer","error",4.9569348,0.0018553
"Test Analyzer","error",4.9609589,0.0026726
"Test Analyzer","enable",4.9659885,0.0000001
"Test Analyzer","disable",4.9687904,0.0000001
"Test Analyzer","enable",4.9710833,0.0000001
"Test Analyzer","disable",4.972322,0.0000001
"Test Analyzer","error",4.9730637,0.0023744
"Test Analyzer","enable",4.9754424,0.0000001
"Test Analyzer","disable",4.9771184,0.0000001
"Test Analyzer","error",4.9774271,0.000961
"Test Analyzer","error",4.9806195,0.0011463
"Test Analyzer","error",4.9829422,0.0016481
"Test Analyzer","enable",4.9860139,0.0000001
"Test Analyzer","disable",4.9882924,0.0000001
"Test Analyzer","enable",4.988607,0.0000001
"Test Analyzer","disable",4.9898179,0.0000001
"Test Analyzer","enable",4.9915461,0.0000001
"Test Analyzer","disable",4.9936932,0.0000001
"Test Analyzer","enable",4.9954694,0.0000001
"Test Analyzer","disable",4.9960349,0.0000001
"Test Analyzer","enable",4.9970455,0.0000001
"Test Analyzer","disable",4.9984321,0.0000001
"Test Analyzer","enable",5.0001738,0.0000001
"Test Analyzer","disable",5.0032149,0.0000001
"Test Analyzer","enable",5.0043766,0.0000001
"Test Analyzer","disable",5.0054722,0.0000001
"Test Analyzer","error",5.006325,0.0029439
"Test Analyzer","error",5.0117349,0.0016164
"Test Analyzer","error",5.0155314,0.0006835
"Test Analyzer","error",5.0176654,0.0005226
"Test Analyzer","enable",5.0190089,0.0000001
"Test Analyzer","disable",5.0210459,0.0000001
"Test Analyzer","error",5.0225136,0.0018731
"Test Analyzer","enable",5.0251177,0.0000001
"Test Analyzer","disable",5.0263887,0.0000001
"Test Analyzer","enable",5.0272651,0.0000001
"Test Analyzer","disable",5.0280473,0.0000001
"Test Analyzer","enable",5.0283076,0.0000001
"Test Analyzer","disable",5.0289702,0.0000001
"Test Analyzer","error",5.0309561,0.0030522
"Test Analyzer","enable",5.037092,0.0000001
"Test Analyzer","disable",5.0402831,0.0000001
"Test Analyzer","enable",5.0417351,0.0000001
"Test Analyzer","disable",5.0427101,0.0000001
"Test Analyzer","enable",5.0444705,0.0000001
"Test Analyzer","disable",5.0449241,0.0000001
"Test Analyzer","error",5.0458204,0.0010143
"Test Analyzer","error",5.0480347,0.0014219
"Test Analyzer","enable",5.0520899,0.0000001
"Test Analyzer","disable",5.054861,0.0000001
"Test Analyzer","error",5.0551223,0.0001775
"Test Analyzer","error",5.0562952,0.001816
"Test Analyzer","enable",5.059546,0.0000001
"Test Analyzer","disable",5.0626436,0.0000001
"Test Analyzer","error",5.0656511,0.000721
"Test Analyzer","enable",5.0696016,0.0000001
"Test Analyzer","disable",5.0705235,0.0000001
"Test Analyzer","enable",5.0736406,0.0000001
"Test Analyzer","disable",5.0761731,0.0000001
"Test Analyzer","error",5.0787527,0.0018278
